id,condition,type,field,mean_top,max_top,min_top,std_top,sampling_count,simulation_time,sampling_resolution
2-39-89-25,attack,branch,x86_setup_perfctr,7.673174603174604,59.04,0.15,12.033336065120043,63,382.171741,0.1648473532740873
2-39-89-25,attack,branch,x86_pmu_hw_config,3.335499999999999,4.41,0.0,1.6750020743726086,60,382.171741,0.1569974793086546
2-39-89-25,attack,branch,exit_to_user_mode_loop,3.117377049180328,8.07,0.04,1.6292625137766517,61,382.171741,0.15961410396379883
2-39-89-25,attack,branch,native_sched_clock,4.845000000000001,12.68,0.0,2.7190097617528046,72,382.171741,0.1883969751703855
2-39-89-25,attack,branch,perf_log_itrace_start,5.033333333333334,11.7,2.5,3.247171846391872,9,382.171741,0.023549621896298188
2-39-89-25,attack,branch,perf_event__id_header_size,2.8007006369426746,14.0,0.01,2.3133916478230687,157,382.171741,0.41081007085764615
2-39-89-25,attack,branch,perf_event_task_output,4.323409090909092,11.87,0.09,3.1757540347479303,44,382.171741,0.11513148482634669
2-39-89-25,attack,branch,intel_cpuc_finish,2.8272549019607847,8.65,1.57,1.8826545922514568,51,382.171741,0.1334478574123564
2-39-89-25,attack,branch,rb_insert_color,4.4521951219512195,26.97,0.32,5.816576962524916,41,382.171741,0.10728161086091396
2-39-89-25,attack,branch,__perf_event_task_sched_out,2.991666666666666,4.4,1.92,0.9264430185751669,6,382.171741,0.015699747930865458
2-39-89-25,attack,branch,__cond_resched,4.360508474576271,33.33,0.03,5.718948837646644,118,382.171741,0.3087617093070207
2-39-89-25,attack,branch,kmem_cache_alloc_node_trace,3.492808988764045,20.44,0.13,3.2678486811443084,178,382.171741,0.4657591886156753
2-39-89-25,attack,branch,__x64_sys_futex,2.4716666666666662,3.12,0.03,1.2408040600542676,42,382.171741,0.10989823551605821
2-39-89-25,attack,branch,pick_next_entity,3.644,7.98,1.75,1.5956807772412196,15,382.171741,0.03924936982716365
2-39-89-25,attack,branch,kfree,4.461164021164022,19.8,0.07,3.60430323770586,189,382.171741,0.49454205982226196
2-39-89-25,attack,branch,copy_process,4.1555,8.75,0.16,2.979582615753852,40,382.171741,0.10466498620576972
2-39-89-25,attack,branch,__srcu_read_lock,2.808,3.81,2.25,0.6570540312637919,5,382.171741,0.013083123275721215
2-39-89-25,attack,branch,update_load_avg,5.054615384615385,8.97,0.18,2.570863228642205,65,382.171741,0.1700806025843758
2-39-89-25,attack,branch,__perf_event_header__init_id,5.8064285714285715,10.42,1.84,2.802511530595526,14,382.171741,0.03663274517201941
2-39-89-25,attack,branch,perf_event_groups_insert,5.299110320284697,37.15,0.02,4.498550352843864,281,382.171741,0.7352715280955323
2-39-89-25,normal,branch,update_load_avg,2.57984375,18.13,0.0,4.0894783663117416,64,404.289015,0.15830259449418876
2-39-89-25,normal,branch,__update_load_avg_se,9.75608695652174,26.35,3.23,4.442345438203489,69,404.289015,0.17066998468904726
2-39-89-25,normal,branch,kmem_cache_alloc_node,4.281940298507462,32.37,0.0,7.429161060105491,67,404.289015,0.16572302861110386
2-39-89-25,normal,branch,perf_try_init_event,4.875611510791368,29.71,0.0,7.684096329348503,139,404.289015,0.3438134474170662
2-39-89-25,normal,branch,merge_sched_in,8.630143540669858,99.99,0.01,13.231150579309947,209,404.289015,0.5169569101450852
2-39-89-25,normal,branch,ctx_sched_in,2.9759420289855067,16.48,0.0,4.577198706260186,69,404.289015,0.17066998468904726
2-39-89-25,normal,branch,perf_event_groups_insert,2.57984375,18.13,0.0,4.0894783663117416,64,404.289015,0.15830259449418876
2-39-89-25,normal,branch,native_sched_clock,8.993076923076924,54.64,0.01,14.735983901269083,91,404.289015,0.22508650154642465
2-39-89-25,normal,branch,psi_group_change,10.984156378600824,66.34,0.07,14.584965952194901,243,404.289015,0.601055163470123
2-39-89-25,normal,branch,event_sched_in,9.088695652173913,28.23,0.0,7.666200424147064,138,404.289015,0.3413399693780945
2-39-89-25,normal,branch,kmem_cache_alloc_trace,3.3853225806451603,30.33,0.01,6.468690981101973,62,404.289015,0.15335563841624536
2-39-89-25,normal,branch,visit_groups_merge.constprop.0.is,5.247096774193548,27.62,0.0,7.566096261677159,124,404.289015,0.3067112768324907
2-39-89-25,normal,branch,perf_event_update_time,4.8533333333333335,38.76,0.0,10.091656814165944,69,404.289015,0.17066998468904726
2-39-89-25,attack,cycles,dequeue_task_fair,2.5829999999999997,4.07,1.72,0.6943590169677676,10,382.171741,0.02616624655144243
2-39-89-25,attack,cycles,___slab_alloc,3.489125,6.41,0.12,1.9837997000705485,80,382.171741,0.20932997241153944
2-39-89-25,attack,cycles,finish_task_switch.isra.0,10.296666666666665,25.0,3.23,8.531442238371344,6,382.171741,0.015699747930865458
2-39-89-25,attack,cycles,enqueue_task_fair,2.313611111111111,3.32,0.07,1.3929540096556932,36,382.171741,0.09419848758519275
2-39-89-25,attack,cycles,plist_add,4.11,5.1,3.22,0.9439809320108111,3,382.171741,0.007849873965432729
2-39-89-25,attack,cycles,inherit_task_group.isra.0,2.5715333333333334,8.55,0.17,1.5638636274273274,150,382.171741,0.3924936982716365
2-39-89-25,attack,cycles,rb_erase,3.9593749999999996,8.34,1.44,2.0340516832175135,16,382.171741,0.04186599448230789
2-39-89-25,attack,cycles,psi_group_change,3.703992673992674,25.0,0.03,2.7628170219913124,273,382.171741,0.7143385308543784
2-39-89-25,attack,cycles,perf_output_begin,5.8613333333333335,19.84,1.8,5.033902017700536,15,382.171741,0.03924936982716365
2-39-89-25,attack,cycles,perf_event_groups_first,3.1464285714285714,6.73,1.66,1.4956223666876154,14,382.171741,0.03663274517201941
2-39-89-25,attack,cycles,x86_reserve_hardware,3.7868333333333335,22.51,0.32,3.90280667875715,60,382.171741,0.1569974793086546
2-39-89-25,attack,cycles,futex_wait_setup,1.9249999999999998,2.32,1.6,0.3124633311819697,4,382.171741,0.010466498620576973
2-39-89-25,attack,cycles,clear_page_erms,2.347571428571428,8.95,0.02,1.759245915293308,70,382.171741,0.18316372586009702
2-39-89-25,attack,cycles,dequeue_entity,2.02,2.36,1.68,0.33999999999999997,3,382.171741,0.007849873965432729
2-39-89-25,attack,cycles,x86_pmu_event_init,2.9443478260869567,5.21,1.09,1.0518294161949202,46,382.171741,0.12036473413663519
2-39-89-25,attack,cycles,intel_pmu_event_map,6.697058823529411,23.67,0.9,7.640474269233784,17,382.171741,0.044482619137452134
2-39-89-25,attack,cycles,intel_cpuc_prepare,3.0585714285714283,9.43,1.52,1.9423063047605564,35,382.171741,0.09158186293004851
2-39-89-25,attack,cycles,__task_pid_nr_ns,1.544074074074074,2.38,0.72,0.26149362779792035,27,382.171741,0.07064886568889457
2-39-89-25,attack,cycles,__update_load_avg_cfs_rq,2.2600000000000002,2.95,1.69,0.499649877414175,5,382.171741,0.013083123275721215
2-39-89-25,attack,cycles,visit_groups_merge.constprop.0.is,3.739864864864865,27.13,0.39,3.471292567683946,148,382.171741,0.387260448961348
2-39-89-25,attack,cycles,__update_load_avg_se,2.143333333333333,2.56,1.84,0.3731398308052001,3,382.171741,0.007849873965432729
2-39-89-25,attack,cycles,restore_fpregs_from_fpstate,2.2318181818181815,6.05,0.25,1.0418080721498646,44,382.171741,0.11513148482634669
2-39-89-25,attack,cycles,memcg_slab_free_hook,2.642222222222222,4.27,1.57,0.8098576692508656,9,382.171741,0.023549621896298188
2-39-89-25,attack,cycles,update_sg_wakeup_stats,2.196666666666666,3.83,0.54,0.8302546639541051,39,382.171741,0.10204836155062548
2-39-89-25,attack,cycles,perf_event_update_userpage,4.278794326241134,13.35,0.39,2.9265592852790956,141,382.171741,0.36894407637533827
2-39-89-25,attack,cycles,kmem_cache_alloc_node,3.3834782608695657,8.53,1.49,1.8580625508006308,23,382.171741,0.060182367068317595
2-39-89-25,attack,cycles,iterate_groups,4.945,10.16,2.59,2.6653651585798572,8,382.171741,0.020932997241153946
2-39-89-25,attack,cycles,account_event,2.2566666666666664,2.51,2.01,0.25006665778014736,3,382.171741,0.007849873965432729
2-39-89-25,attack,cycles,native_write_msr,2.7018461538461542,9.47,0.0,1.8390128910536592,65,382.171741,0.1700806025843758
2-39-89-25,attack,cycles,do_syscall_64,2.675,3.32,1.99,0.5640626442751431,4,382.171741,0.010466498620576973
2-39-89-25,attack,cycles,mutex_unlock,2.2459574468085104,4.87,0.78,0.8887109853834178,47,382.171741,0.12298135879177943
2-39-89-25,attack,cycles,futex_wait,4.39972972972973,10.47,1.66,2.3460208468412667,37,382.171741,0.096815112240337
2-39-89-25,attack,cycles,_raw_spin_lock_irq,1.9675757575757573,2.78,0.11,1.1313681714605284,33,382.171741,0.08634861361976003
2-39-89-25,attack,cycles,perf_swevent_add,5.426666666666666,14.91,1.35,3.9966266078311903,12,382.171741,0.031399495861730915
2-39-89-25,attack,cycles,memcpy_erms,3.6631818181818185,7.5,1.84,1.7249413692275823,22,382.171741,0.057565742413173346
2-39-89-25,attack,cycles,syscall_exit_to_user_mode,4.18879781420765,29.62,0.28,3.9661222900127315,183,382.171741,0.4788423118913965
2-39-89-25,attack,cycles,set_next_buddy,2.313333333333333,2.66,2.0,0.33126021996812927,3,382.171741,0.007849873965432729
2-39-89-25,attack,cycles,timerqueue_add,3.91,6.05,2.5,1.4222517358048818,5,382.171741,0.013083123275721215
2-39-89-25,attack,cycles,slab_free_freelist_hook.constprop,2.397307692307692,4.88,0.16,1.1139298309027201,52,382.171741,0.13606448206750063
2-39-89-25,attack,cycles,hsw_get_event_constraints,2.644285714285714,6.43,0.01,1.4685039187548996,77,382.171741,0.20148009844610673
2-39-89-25,attack,cycles,rb_next,3.5993251533742336,11.32,0.01,2.121060510668887,163,382.171741,0.42650981878851163
2-39-89-25,attack,cycles,mutex_lock,4.722894736842106,25.0,0.43,4.35293930387443,38,382.171741,0.09943173689548124
2-39-89-25,attack,cycles,memset_erms,7.81086455331412,43.21,0.04,5.526184946202562,347,382.171741,0.9079687553350524
2-39-89-25,attack,cycles,intel_put_event_constraints,2.283725490196079,5.56,0.34,0.9056952264074573,51,382.171741,0.1334478574123564
2-39-89-25,attack,cycles,allocate_fake_cpuc,2.455,3.48,1.66,0.6879462188281873,6,382.171741,0.015699747930865458
2-39-89-25,attack,cycles,perf_event_context_sched_out,2.33,2.49,2.17,0.2262741699796954,2,382.171741,0.0052332493102884865
2-39-89-25,attack,cycles,list_add_event,3.560000000000001,7.74,1.53,1.71691260374222,19,382.171741,0.04971586844774062
2-39-89-25,attack,cycles,perf_event_alloc,4.912537764350453,22.55,0.33,2.754171749380326,331,382.171741,0.8661027608527445
2-39-89-25,attack,cycles,___perf_sw_event,2.45047619047619,5.21,0.62,1.3341082272082585,21,382.171741,0.054949117758029103
2-39-89-25,attack,cycles,inherit_event.constprop.0,4.881660516605166,24.06,0.01,5.33079952059432,271,382.171741,0.7091052815440899
2-39-89-25,attack,cycles,__get_user_8,7.527499999999999,30.07,2.21,7.600622133627078,12,382.171741,0.031399495861730915
2-39-89-25,attack,cycles,alloc_perf_context,3.354,4.55,2.43,0.8279673906622167,5,382.171741,0.013083123275721215
2-39-89-25,attack,cycles,__schedule,4.783611111111112,11.94,0.44,2.4797109886641198,36,382.171741,0.09419848758519275
2-39-89-25,attack,cycles,_raw_spin_lock_irqsave,3.2796774193548384,9.0,1.08,1.9398272841861768,31,382.171741,0.08111536430947154
2-39-89-25,attack,cycles,get_obj_cgroup_from_current,2.9099999999999997,4.13,1.88,0.8675482695504614,6,382.171741,0.015699747930865458
2-39-89-25,attack,cycles,merge_sched_in,3.477837837837839,24.51,0.01,3.4140089485437937,111,382.171741,0.29044533672101097
2-39-89-25,attack,cycles,event_sched_in,4.748518518518519,24.44,0.36,5.152833039196913,54,382.171741,0.14129773137778914
2-39-89-25,attack,cycles,_raw_spin_lock,2.566052631578947,5.48,0.33,1.097041573219204,38,382.171741,0.09943173689548124
2-39-89-25,attack,cycles,x86_get_event_constraints,2.3226190476190474,5.14,0.27,1.313706466682702,42,382.171741,0.10989823551605821
2-39-89-25,attack,cycles,__perf_event_task_sched_in,4.34578947368421,14.91,1.2,3.489128060115169,19,382.171741,0.04971586844774062
2-39-89-25,attack,cycles,kmem_cache_alloc_trace,2.9252,9.74,0.01,1.8212824208687832,100,382.171741,0.2616624655144243
2-39-89-25,attack,cycles,perf_iterate_ctx,4.290795454545455,26.8,0.06,5.029201673717375,88,382.171741,0.23026296965269338
2-39-89-25,attack,cycles,x86_setup_perfctr,6.6978947368421045,13.03,1.33,4.410007028146792,19,382.171741,0.04971586844774062
2-39-89-25,attack,cycles,radix_tree_tag_get,1.9206060606060606,4.04,0.28,0.6890298405817568,33,382.171741,0.08634861361976003
2-39-89-25,attack,cycles,x86_pmu_hw_config,3.515,8.2,1.82,1.829955290064859,12,382.171741,0.031399495861730915
2-39-89-25,attack,cycles,native_sched_clock,2.635348837209302,6.02,1.3,0.9234133079613074,43,382.171741,0.11251486017120245
2-39-89-25,attack,cycles,memcg_slab_post_alloc_hook,2.933384615384615,15.62,0.06,2.4608136846142186,65,382.171741,0.1700806025843758
2-39-89-25,attack,cycles,perf_log_itrace_start,2.355,2.51,2.2,0.21920310216782946,2,382.171741,0.0052332493102884865
2-39-89-25,attack,cycles,entry_SYSCALL_64_after_hwframe,3.315320197044335,16.49,0.01,2.5729026392434085,203,382.171741,0.5311748049942814
2-39-89-25,attack,cycles,perf_event_task_output,5.644285714285714,9.47,2.8,2.3494670114932963,7,382.171741,0.018316372586009703
2-39-89-25,attack,cycles,perf_event_init_task,2.3700000000000006,3.75,2.2,0.4408280977486643,18,382.171741,0.047099243792596376
2-39-89-25,attack,cycles,rb_insert_color,3.775735294117647,14.25,0.37,2.9088389827201575,68,382.171741,0.17793047654980854
2-39-89-25,attack,cycles,__mod_lruvec_page_state,5.471818181818181,10.41,1.87,3.4386009311399257,11,382.171741,0.028782871206586673
2-39-89-25,attack,cycles,__cond_resched,2.8294805194805197,7.62,0.31,1.6778149136552392,77,382.171741,0.20148009844610673
2-39-89-25,attack,cycles,intel_get_event_constraints,2.5861904761904766,6.16,0.95,1.2853889535485987,21,382.171741,0.054949117758029103
2-39-89-25,attack,cycles,kmem_cache_alloc_node_trace,3.7747916666666668,11.8,1.56,1.9292121527042703,48,382.171741,0.12559798344692366
2-39-89-25,attack,cycles,kfree,2.9760144927536234,7.73,0.01,1.8045103830170015,138,382.171741,0.36109420240990553
2-39-89-25,attack,cycles,do_futex,2.9714285714285715,4.31,2.17,0.7727317035778237,7,382.171741,0.018316372586009703
2-39-89-25,attack,cycles,copy_process,3.3446153846153845,8.34,1.11,1.814405094281276,26,382.171741,0.06803224103375032
2-39-89-25,attack,cycles,__srcu_read_lock,1.9233333333333333,3.24,0.74,0.5028460665717359,33,382.171741,0.08634861361976003
2-39-89-25,attack,cycles,update_load_avg,2.70063829787234,7.74,0.06,1.7516196284722363,47,382.171741,0.12298135879177943
2-39-89-25,attack,cycles,__mutex_init,5.544444444444444,9.34,1.37,2.9751097085280365,9,382.171741,0.023549621896298188
2-39-89-25,attack,cycles,__perf_event_header__init_id,2.5375,3.27,1.83,0.6238255632252764,4,382.171741,0.010466498620576973
2-39-89-25,attack,cycles,syscall_return_via_sysret,4.886551724137932,10.75,0.39,2.9419658970462144,58,382.171741,0.1517642299983661
2-39-89-25,attack,cycles,perf_event_groups_insert,4.035909090909091,10.7,0.28,2.4007123638015258,88,382.171741,0.23026296965269338
2-39-89-25,normal,cycles,perf_event_alloc,98.8,98.8,98.8,2.968550733539209e-14,12,404.289015,0.029681736467660393
2-39-89-25,attack,instructions,intel_pebs_constraints,4.1899999999999995,8.45,2.01,2.3182656352444937,10,382.171741,0.02616624655144243
2-39-89-25,attack,instructions,hash_futex,3.255,4.83,2.26,0.9238429056315335,8,382.171741,0.020932997241153946
2-39-89-25,attack,instructions,intel_pmu_hw_config.part.0,2.3975,2.8,1.99,0.3526447693264899,4,382.171741,0.010466498620576973
2-39-89-25,attack,instructions,perf_try_init_event,5.1148,11.08,2.01,3.3043571235567137,25,382.171741,0.06541561637860607
2-39-89-25,attack,instructions,__srcu_read_unlock,3.141212121212121,9.33,1.35,1.6343361755919392,33,382.171741,0.08634861361976003
2-39-89-25,attack,instructions,memcg_slab_free_hook,3.8952521008403362,22.34,0.04,2.8610726020266077,238,382.171741,0.6227566679243298
2-39-89-25,attack,instructions,native_sched_clock,3.0470370370370374,8.64,0.68,1.3636806875036034,54,382.171741,0.14129773137778914
2-39-89-25,attack,instructions,update_sg_wakeup_stats,2.548333333333334,5.79,0.9,1.064420738915755,54,382.171741,0.14129773137778914
2-39-89-25,attack,instructions,memcg_slab_post_alloc_hook,2.5277777777777777,3.49,1.67,0.5815448774122635,9,382.171741,0.023549621896298188
2-39-89-25,attack,instructions,arch_perf_update_userpage,12.86060606060606,56.12,0.85,19.514637888895912,66,382.171741,0.17269722723952005
2-39-89-25,attack,instructions,psi_task_switch,3.649,7.58,1.81,1.7764411989518072,10,382.171741,0.02616624655144243
2-39-89-25,attack,instructions,__calc_delta,3.0334090909090907,6.93,0.41,1.3683259899596858,44,382.171741,0.11513148482634669
2-39-89-25,attack,instructions,perf_event_update_userpage,2.574685314685315,10.15,0.06,1.564933875305472,143,382.171741,0.3741773256856268
2-39-89-25,attack,instructions,perf_event_alloc,4.43906779661017,16.61,0.2,2.8209082549097735,236,382.171741,0.6175234186140414
2-39-89-25,attack,instructions,kmem_cache_alloc_node,3.6288324873096443,13.32,0.32,2.32560002293909,197,382.171741,0.5154750570634159
2-39-89-25,attack,instructions,inherit_event.constprop.0,2.639867549668874,7.71,0.11,1.4051713948862687,151,382.171741,0.3951103229267807
2-39-89-25,attack,instructions,inherit_task_group.isra.0,2.4455172413793105,7.58,0.04,1.187410823855754,58,382.171741,0.1517642299983661
2-39-89-25,attack,instructions,hsw_hw_config,9.304666666666668,14.76,2.56,4.769589480188395,15,382.171741,0.03924936982716365
2-39-89-25,attack,instructions,iterate_groups,4.1641176470588235,8.14,1.87,1.7894030388076683,17,382.171741,0.044482619137452134
2-39-89-25,attack,instructions,idr_get_free,10.512222222222222,35.0,2.26,10.52245904931183,9,382.171741,0.023549621896298188
2-39-89-25,attack,instructions,intel_cpuc_finish,3.3095833333333333,12.64,0.95,2.149308069136749,72,382.171741,0.1883969751703855
2-39-89-25,attack,instructions,__intel_pmu_enable_all.constprop.,0.0,0.0,0.0,nan,1,382.171741,0.0026166246551442432
2-39-89-25,attack,instructions,psi_group_change,6.942888198757763,23.7,0.4,4.400065495822065,322,382.171741,0.8425531389564463
2-39-89-25,attack,instructions,task_active_pid_ns,4.858,7.58,3.17,1.788566465077549,5,382.171741,0.013083123275721215
2-39-89-25,attack,instructions,calc_timer_values,4.098181818181818,11.34,1.71,2.2846144540082043,22,382.171741,0.057565742413173346
2-39-89-25,attack,instructions,mutex_unlock,3.0119999999999996,3.77,2.29,0.5697543330243308,5,382.171741,0.013083123275721215
2-39-89-25,attack,instructions,intel_get_event_constraints,2.6411764705882357,4.19,1.75,0.7122840229934719,17,382.171741,0.044482619137452134
2-39-89-25,attack,instructions,perf_event_groups_first,4.085,12.7,1.68,2.4857534069171057,26,382.171741,0.06803224103375032
2-39-89-25,attack,instructions,x86_reserve_hardware,2.8056944444444443,14.99,0.04,1.9117124735108968,72,382.171741,0.1883969751703855
2-39-89-25,attack,instructions,kmem_cache_alloc_node_trace,4.366263736263736,15.89,0.04,2.9445738647512334,182,382.171741,0.47622568723625225
2-39-89-25,attack,instructions,_raw_spin_lock_irqsave,3.942073170731708,13.01,1.57,2.417148987784544,82,382.171741,0.21456322172182793
2-39-89-25,attack,instructions,dequeue_entity,3.237692307692307,4.78,1.92,0.9957338486944679,13,382.171741,0.03401612051687516
2-39-89-25,attack,instructions,merge_sched_in,3.2864963503649633,17.04,0.07,2.4894062578315164,137,382.171741,0.3584775777547613
2-39-89-25,attack,instructions,security_perf_event_alloc,5.025263157894737,22.58,1.9,4.859860958711852,19,382.171741,0.04971586844774062
2-39-89-25,attack,instructions,perf_swevent_add,4.378484848484849,15.77,1.74,2.925634676027709,33,382.171741,0.08634861361976003
2-39-89-25,attack,instructions,event_sched_in,4.32625,22.22,0.06,3.694465309600438,152,382.171741,0.39772694758192495
2-39-89-25,attack,instructions,sched_clock_cpu,3.068285714285714,6.16,1.65,1.0917268719900644,35,382.171741,0.09158186293004851
